do it	0.0110443397759
i love	0.00519733636511
baby tonight	0.00487250284229
in the	0.00487250284229
in love	0.00454766931947
my baby	0.00454766931947
its too	0.00406041903524
darn hot	0.00389800227383
too darn	0.00389800227383
fall in	0.0032483352282
of you	0.0032483352282
lets do	0.00292350170538
to me	0.00292350170538
it lets	0.00292350170538
of the	0.00292350170538
lets fall	0.00292350170538
with my	0.00292350170538
love you	0.00276108494397
is it	0.00259866818256
the night	0.00243625142115
when the	0.00227383465974
like to	0.00211141789833
of me	0.00211141789833
i dont	0.00194900113692
do i	0.00194900113692
let me	0.00194900113692
id like	0.00194900113692
on the	0.00194900113692
never said	0.00178658437551
of those	0.00178658437551
who wants	0.00178658437551
one of	0.00178658437551
i know	0.00178658437551
the moon	0.0016241676141
he never	0.0016241676141
if you	0.0016241676141
to you	0.0016241676141
i hate	0.0016241676141
to the	0.0016241676141
my heart	0.0016241676141
you do	0.00146175085269
just one	0.00146175085269
anything goes	0.00146175085269
you and	0.00146175085269
you know	0.00146175085269
belongs to	0.00146175085269
hate men	0.00146175085269
the wrong	0.00146175085269
he loved	0.00129933409128
out of	0.00129933409128
it was	0.00129933409128
i get	0.00129933409128
to be	0.00129933409128
dont fence	0.00129933409128
me in	0.00129933409128
said he	0.00129933409128
cause its	0.00129933409128
when i	0.00129933409128
fence me	0.00129933409128
a swell	0.00129933409128
why cant	0.00113691732987
and the	0.00113691732987
da da	0.00113691732987
youve got	0.00113691732987
what a	0.00113691732987
love paris	0.00113691732987
through the	0.00113691732987
got you	0.00113691732987
cant you	0.00113691732987
love for	0.00113691732987
for sale	0.00113691732987
he said	0.00113691732987
but he	0.00113691732987
dont who	0.00113691732987
ive got	0.00113691732987
swell party	0.00113691732987
i do	0.00113691732987
if youre	0.00113691732987
this is	0.00113691732987
loved me	0.00113691732987
night and	0.00113691732987
to sing	0.00113691732987
the beguine	0.00113691732987
you like	0.000974500568459
and when	0.000974500568459
under my	0.000974500568459
unable to	0.000974500568459
it even	0.000974500568459
my skin	0.000974500568459
its delightful	0.000974500568459
miss otis	0.000974500568459
the old	0.000974500568459
